entity,code,year,solar_(twh_-_equivalent)
Philippines,PHL,1990,0.0
Philippines,PHL,1991,0.0
Philippines,PHL,1992,0.0
Philippines,PHL,1993,0.0
Philippines,PHL,1994,0.0
Philippines,PHL,1995,0.0
Philippines,PHL,1996,0.0
Philippines,PHL,1997,0.0
Philippines,PHL,1998,0.0
Philippines,PHL,1999,0.0
Philippines,PHL,2000,0.0
Philippines,PHL,2001,0.0
Philippines,PHL,2002,0.0
Philippines,PHL,2003,0.0
Philippines,PHL,2004,0.0
Philippines,PHL,2005,0.0043438054
Philippines,PHL,2006,0.003915278
Philippines,PHL,2007,0.003701361
Philippines,PHL,2008,0.0036643057
Philippines,PHL,2009,0.0034964723
Philippines,PHL,2010,0.0034805834
Philippines,PHL,2011,0.0033435
Philippines,PHL,2012,0.0036193612
Philippines,PHL,2013,0.00385375
Philippines,PHL,2014,0.044746112
Philippines,PHL,2015,0.3730683
Philippines,PHL,2016,2.9367502
Philippines,PHL,2017,3.1966166
Philippines,PHL,2018,3.3049576
Philippines,PHL,2019,3.2846866
Philippines,PHL,2020,3.6049078
Philippines,PHL,2021,3.8609838
Philippines,PHL,2022,4.766792
Philippines,PHL,2023,6.5194216
Poland,POL,1965,0.0
Poland,POL,1966,0.0
Poland,POL,1967,0.0
Poland,POL,1968,0.0
Poland,POL,1969,0.0
Poland,POL,1970,0.0
Poland,POL,1971,0.0
Poland,POL,1972,0.0
Poland,POL,1973,0.0
Poland,POL,1974,0.0
Poland,POL,1975,0.0
Poland,POL,1976,0.0
Poland,POL,1977,0.0
Poland,POL,1978,0.0
Poland,POL,1979,0.0
Poland,POL,1980,0.0
Poland,POL,1981,0.0
Poland,POL,1982,0.0
Poland,POL,1983,0.0
Poland,POL,1984,0.0
Poland,POL,1985,0.0
Poland,POL,1986,0.0
Poland,POL,1987,0.0
Poland,POL,1988,0.0
Poland,POL,1989,0.0
Poland,POL,1990,0.0
Poland,POL,1991,0.0
Poland,POL,1992,0.0
Poland,POL,1993,0.0
Poland,POL,1994,0.0
Poland,POL,1995,0.0
Poland,POL,1996,0.0
Poland,POL,1997,0.0
Poland,POL,1998,0.0
Poland,POL,1999,0.0
Poland,POL,2000,0.0
Poland,POL,2001,0.0
Poland,POL,2002,0.0
Poland,POL,2003,0.0
Poland,POL,2004,0.0
Poland,POL,2005,0.0
Poland,POL,2006,0.0
Poland,POL,2007,0.0
Poland,POL,2008,0.0
Poland,POL,2009,0.0
Poland,POL,2010,0.0
Poland,POL,2011,0.00055173057
Poland,POL,2012,0.0030161387
Poland,POL,2013,0.0040881387
Poland,POL,2014,0.018963695
Poland,POL,2015,0.15349944
Poland,POL,2016,0.33195278
Poland,POL,2017,0.43911275
Poland,POL,2018,0.79371804
Poland,POL,2019,1.8733144
Poland,POL,2020,5.1420536
Poland,POL,2021,10.295179
Poland,POL,2022,21.664429
Poland,POL,2023,30.311495
Portugal,PRT,1965,0.0
Portugal,PRT,1966,0.0
Portugal,PRT,1967,0.0
Portugal,PRT,1968,0.0
Portugal,PRT,1969,0.0
Portugal,PRT,1970,0.0
Portugal,PRT,1971,0.0
Portugal,PRT,1972,0.0
Portugal,PRT,1973,0.0
Portugal,PRT,1974,0.0
Portugal,PRT,1975,0.0
Portugal,PRT,1976,0.0
Portugal,PRT,1977,0.0
Portugal,PRT,1978,0.0
Portugal,PRT,1979,0.0
Portugal,PRT,1980,0.0
Portugal,PRT,1981,0.0
Portugal,PRT,1982,0.0
Portugal,PRT,1983,0.0
Portugal,PRT,1984,0.0
Portugal,PRT,1985,0.0
Portugal,PRT,1986,0.0
Portugal,PRT,1987,0.0
Portugal,PRT,1988,0.0
Portugal,PRT,1989,0.0029868612
Portugal,PRT,1990,0.0
Portugal,PRT,1991,0.0
Portugal,PRT,1992,0.0
Portugal,PRT,1993,0.0
Portugal,PRT,1994,0.0
Portugal,PRT,1995,0.0
Portugal,PRT,1996,0.002957
Portugal,PRT,1997,0.002957
Portugal,PRT,1998,0.0023655917
Portugal,PRT,1999,0.0032526944
Portugal,PRT,2000,0.0041397777
Portugal,PRT,2001,0.004700472
Portugal,PRT,2002,0.0052538887
Portugal,PRT,2003,0.0075403336
Portugal,PRT,2004,0.008356778
Portugal,PRT,2005,0.010880972
Portugal,PRT,2006,0.014227027
Portugal,PRT,2007,0.06786277
Portugal,PRT,2008,0.1152125
Portugal,PRT,2009,0.44683388
Portugal,PRT,2010,0.5967494
Portugal,PRT,2011,0.7779405
Portugal,PRT,2012,1.0775806
Portugal,PRT,2013,1.3058563
Portugal,PRT,2014,1.6994622
Portugal,PRT,2015,2.144023
Portugal,PRT,2016,2.2005248
Portugal,PRT,2017,2.6399999
Portugal,PRT,2018,2.6589558
Portugal,PRT,2019,3.5374749
Portugal,PRT,2020,4.5056343
Portugal,PRT,2021,5.853935
Portugal,PRT,2022,9.174507
Portugal,PRT,2023,14.219602
Qatar,QAT,1971,0.0
Qatar,QAT,1972,0.0
Qatar,QAT,1973,0.0
Qatar,QAT,1974,0.0
Qatar,QAT,1975,0.0
Qatar,QAT,1976,0.0
Qatar,QAT,1977,0.0
Qatar,QAT,1978,0.0
Qatar,QAT,1979,0.0
Qatar,QAT,1980,0.0
Qatar,QAT,1981,0.0
Qatar,QAT,1982,0.0
Qatar,QAT,1983,0.0
Qatar,QAT,1984,0.0
Qatar,QAT,1985,0.0
Qatar,QAT,1986,0.0
Qatar,QAT,1987,0.0
Qatar,QAT,1988,0.0
Qatar,QAT,1989,0.0
Qatar,QAT,1990,0.0
Qatar,QAT,1991,0.0
Qatar,QAT,1992,0.0
Qatar,QAT,1993,0.0
Qatar,QAT,1994,0.0
Qatar,QAT,1995,0.0
Qatar,QAT,1996,0.0
Qatar,QAT,1997,0.0
Qatar,QAT,1998,0.0
Qatar,QAT,1999,0.0
Qatar,QAT,2000,0.0
Qatar,QAT,2001,0.0
Qatar,QAT,2002,0.0
Qatar,QAT,2003,0.0
Qatar,QAT,2004,0.0
Qatar,QAT,2005,0.0
Qatar,QAT,2006,0.0
Qatar,QAT,2007,0.0
Qatar,QAT,2008,0.0
Qatar,QAT,2009,0.0
Qatar,QAT,2010,0.0
Qatar,QAT,2011,0.0030179722
Qatar,QAT,2012,0.0029996666
Qatar,QAT,2013,0.010223055
Qatar,QAT,2014,0.017625388
Qatar,QAT,2015,0.01752047
Qatar,QAT,2016,0.02239075
Qatar,QAT,2017,0.022259027
Qatar,QAT,2018,0.022128861
Qatar,QAT,2019,0.022047278
Qatar,QAT,2020,0.021966277
Qatar,QAT,2021,0.021826083
Qatar,QAT,2022,0.70733553
Qatar,QAT,2023,3.4298592
Romania,ROU,1971,0.0
Romania,ROU,1972,0.0
Romania,ROU,1973,0.0
Romania,ROU,1974,0.0
Romania,ROU,1975,0.0
Romania,ROU,1976,0.0
Romania,ROU,1977,0.0
Romania,ROU,1978,0.0
Romania,ROU,1979,0.0
Romania,ROU,1980,0.0
Romania,ROU,1981,0.0
Romania,ROU,1982,0.0
Romania,ROU,1983,0.0
Romania,ROU,1984,0.0
Romania,ROU,1985,0.0
Romania,ROU,1986,0.0
Romania,ROU,1987,0.0
Romania,ROU,1988,0.0
Romania,ROU,1989,0.0
Romania,ROU,1990,0.0
Romania,ROU,1991,0.0
Romania,ROU,1992,0.0
Romania,ROU,1993,0.0
Romania,ROU,1994,0.0
Romania,ROU,1995,0.0
Romania,ROU,1996,0.0
Romania,ROU,1997,0.0
Romania,ROU,1998,0.0
Romania,ROU,1999,0.0
Romania,ROU,2000,0.0
Romania,ROU,2001,0.0
Romania,ROU,2002,0.0
Romania,ROU,2003,0.0
Romania,ROU,2004,0.0
Romania,ROU,2005,0.0
Romania,ROU,2006,0.0
Romania,ROU,2007,0.0
Romania,ROU,2008,0.0
Romania,ROU,2009,0.0028209165
Romania,ROU,2010,0.005607222
Romania,ROU,2011,0.0027586555
Romania,ROU,2012,0.021935472
Romania,ROU,2013,1.1446755
Romania,ROU,2014,3.5090945
Romania,ROU,2015,5.337471
Romania,ROU,2016,4.872208
Romania,ROU,2017,4.9393544
Romania,ROU,2018,4.6855826
Romania,ROU,2019,4.6867585
Romania,ROU,2020,4.551359
Romania,ROU,2021,4.456201
Romania,ROU,2022,5.1840763
Romania,ROU,2023,4.838177
Russia,RUS,1990,0.0
Russia,RUS,1991,0.0
Russia,RUS,1992,0.0
Russia,RUS,1993,0.0
Russia,RUS,1994,0.0
Russia,RUS,1995,0.0
Russia,RUS,1996,0.0
Russia,RUS,1997,0.0
Russia,RUS,1998,0.0
Russia,RUS,1999,0.0
Russia,RUS,2000,0.0
Russia,RUS,2001,0.0
Russia,RUS,2002,0.0
Russia,RUS,2003,0.0
Russia,RUS,2004,0.0
Russia,RUS,2005,0.0
Russia,RUS,2006,0.0
Russia,RUS,2007,0.0
Russia,RUS,2008,0.0
Russia,RUS,2009,0.0
Russia,RUS,2010,0.0
Russia,RUS,2011,0.003310389
Russia,RUS,2012,0.011547666
Russia,RUS,2013,0.029434443
Russia,RUS,2014,0.43345556
Russia,RUS,2015,0.9037613
Russia,RUS,2016,1.2536566
Russia,RUS,2017,1.447742
Russia,RUS,2018,1.6521509
Russia,RUS,2019,2.5965648
Russia,RUS,2020,4.890518
Russia,RUS,2021,6.0498614
Russia,RUS,2022,6.253577
Russia,RUS,2023,6.8445144
Saudi Arabia,SAU,1971,0.0
Saudi Arabia,SAU,1972,0.0
Saudi Arabia,SAU,1973,0.0
Saudi Arabia,SAU,1974,0.0
Saudi Arabia,SAU,1975,0.0
Saudi Arabia,SAU,1976,0.0
Saudi Arabia,SAU,1977,0.0
Saudi Arabia,SAU,1978,0.0
Saudi Arabia,SAU,1979,0.0
Saudi Arabia,SAU,1980,0.0
Saudi Arabia,SAU,1981,0.0
Saudi Arabia,SAU,1982,0.0
Saudi Arabia,SAU,1983,0.0
Saudi Arabia,SAU,1984,0.0
Saudi Arabia,SAU,1985,0.0
Saudi Arabia,SAU,1986,0.0
Saudi Arabia,SAU,1987,0.0
Saudi Arabia,SAU,1988,0.0
Saudi Arabia,SAU,1989,0.0
Saudi Arabia,SAU,1990,0.0
Saudi Arabia,SAU,1991,0.0
Saudi Arabia,SAU,1992,0.0
Saudi Arabia,SAU,1993,0.0
Saudi Arabia,SAU,1994,0.0
Saudi Arabia,SAU,1995,0.0
Saudi Arabia,SAU,1996,0.0
Saudi Arabia,SAU,1997,0.0
Saudi Arabia,SAU,1998,0.0
Saudi Arabia,SAU,1999,0.0
Saudi Arabia,SAU,2000,0.0
Saudi Arabia,SAU,2001,0.0
Saudi Arabia,SAU,2002,0.0
Saudi Arabia,SAU,2003,0.0
Saudi Arabia,SAU,2004,0.0
Saudi Arabia,SAU,2005,0.0
Saudi Arabia,SAU,2006,0.0
Saudi Arabia,SAU,2007,0.0
Saudi Arabia,SAU,2008,0.001711325
Saudi Arabia,SAU,2009,0.0017007611
Saudi Arabia,SAU,2010,0.011349333
Saudi Arabia,SAU,2011,0.014874666
Saudi Arabia,SAU,2012,0.070295
Saudi Arabia,SAU,2013,0.11576222
Saudi Arabia,SAU,2014,0.124296114
Saudi Arabia,SAU,2015,0.12355639
Saudi Arabia,SAU,2016,0.12282527
Saudi Arabia,SAU,2017,0.17307971
Saudi Arabia,SAU,2018,0.4219622
Saudi Arabia,SAU,2019,0.5449519
Saudi Arabia,SAU,2020,0.54443777
Saudi Arabia,SAU,2021,2.1729314
Saudi Arabia,SAU,2022,2.1674714
Saudi Arabia,SAU,2023,11.219934
Singapore,SGP,1971,0.0
Singapore,SGP,1972,0.0
Singapore,SGP,1973,0.0
Singapore,SGP,1974,0.0
Singapore,SGP,1975,0.0
Singapore,SGP,1976,0.0
Singapore,SGP,1977,0.0
Singapore,SGP,1978,0.0
Singapore,SGP,1979,0.0
Singapore,SGP,1980,0.0
Singapore,SGP,1981,0.0
Singapore,SGP,1982,0.0
Singapore,SGP,1983,0.0
Singapore,SGP,1984,0.0
Singapore,SGP,1985,0.0
Singapore,SGP,1986,0.0
Singapore,SGP,1987,0.0
Singapore,SGP,1988,0.0
Singapore,SGP,1989,0.0
Singapore,SGP,1990,0.0
Singapore,SGP,1991,0.0
Singapore,SGP,1992,0.0
Singapore,SGP,1993,0.0
Singapore,SGP,1994,0.0
Singapore,SGP,1995,0.0
Singapore,SGP,1996,0.0
Singapore,SGP,1997,0.0
Singapore,SGP,1998,0.0
Singapore,SGP,1999,0.0
Singapore,SGP,2000,0.0
Singapore,SGP,2001,0.0
Singapore,SGP,2002,0.0
Singapore,SGP,2003,0.0
Singapore,SGP,2004,0.0
Singapore,SGP,2005,0.0
Singapore,SGP,2006,0.0
Singapore,SGP,2007,0.0
Singapore,SGP,2008,0.0008345861
Singapore,SGP,2009,0.0044571664
Singapore,SGP,2010,0.0085654445
Singapore,SGP,2011,0.013503611
Singapore,SGP,2012,0.022464667
Singapore,SGP,2013,0.034220275
Singapore,SGP,2014,0.07350583
Singapore,SGP,2015,0.13123666
Singapore,SGP,2016,0.23688887
Singapore,SGP,2017,0.32676917
Singapore,SGP,2018,0.3576022
Singapore,SGP,2019,0.51301026
Singapore,SGP,2020,0.77503914
Singapore,SGP,2021,1.0382836
Singapore,SGP,2022,1.7395859
Singapore,SGP,2023,2.4205089
Slovakia,SVK,1971,0.0
Slovakia,SVK,1972,0.0
Slovakia,SVK,1973,0.0
Slovakia,SVK,1974,0.0
Slovakia,SVK,1975,0.0
Slovakia,SVK,1976,0.0
Slovakia,SVK,1977,0.0
Slovakia,SVK,1978,0.0
Slovakia,SVK,1979,0.0
Slovakia,SVK,1980,0.0
Slovakia,SVK,1981,0.0
Slovakia,SVK,1982,0.0
Slovakia,SVK,1983,0.0
Slovakia,SVK,1984,0.0
Slovakia,SVK,1985,0.0
Slovakia,SVK,1986,0.0
Slovakia,SVK,1987,0.0
Slovakia,SVK,1988,0.0
Slovakia,SVK,1989,0.0
Slovakia,SVK,1990,0.0
Slovakia,SVK,1991,0.0
Slovakia,SVK,1992,0.0
Slovakia,SVK,1993,0.0
Slovakia,SVK,1994,0.0
Slovakia,SVK,1995,0.0
Slovakia,SVK,1996,0.0
Slovakia,SVK,1997,0.0
Slovakia,SVK,1998,0.0
Slovakia,SVK,1999,0.0
Slovakia,SVK,2000,0.0
Slovakia,SVK,2001,0.0
Slovakia,SVK,2002,0.0
Slovakia,SVK,2003,0.0
Slovakia,SVK,2004,0.0
Slovakia,SVK,2005,0.0
Slovakia,SVK,2006,0.0
Slovakia,SVK,2007,0.0
Slovakia,SVK,2008,0.0
Slovakia,SVK,2009,0.0
Slovakia,SVK,2010,0.047023885
Slovakia,SVK,2011,1.0951858
Slovakia,SVK,2012,1.1625808
Slovakia,SVK,2013,1.6025455
Slovakia,SVK,2014,1.6173314
Slovakia,SVK,2015,1.3626442
Slovakia,SVK,2016,1.426861
Slovakia,SVK,2017,1.3466127
Slovakia,SVK,2018,1.5477502
Slovakia,SVK,2019,1.5525877
Slovakia,SVK,2020,1.7412297
Slovakia,SVK,2021,1.7557902
Slovakia,SVK,2022,1.6946378
Slovakia,SVK,2023,1.5684339
Slovenia,SVN,1990,0.0
Slovenia,SVN,1991,0.0
Slovenia,SVN,1992,0.0
Slovenia,SVN,1993,0.0
Slovenia,SVN,1994,0.0
Slovenia,SVN,1995,0.0
Slovenia,SVN,1996,0.0
Slovenia,SVN,1997,0.0
Slovenia,SVN,1998,0.0
Slovenia,SVN,1999,0.0
Slovenia,SVN,2000,0.0
Slovenia,SVN,2001,0.0
Slovenia,SVN,2002,0.0
Slovenia,SVN,2003,0.0
Slovenia,SVN,2004,0.0
Slovenia,SVN,2005,0.0
Slovenia,SVN,2006,0.0
Slovenia,SVN,2007,0.0
Slovenia,SVN,2008,0.0028100556
Slovenia,SVN,2009,0.011170861
Slovenia,SVN,2010,0.0360825
Slovenia,SVN,2011,0.1820711
Slovenia,SVN,2012,0.44693553
Slovenia,SVN,2013,0.58596474
Slovenia,SVN,2014,0.6962383
Slovenia,SVN,2015,0.73787445
Slovenia,SVN,2016,0.7147692
Slovenia,SVN,2017,0.7554525
Slovenia,SVN,2018,0.6745572
Slovenia,SVN,2019,0.7988025
Slovenia,SVN,2020,0.96698916
Slovenia,SVN,2021,1.1856503
Slovenia,SVN,2022,1.6831322
Slovenia,SVN,2023,2.8046758
South Africa,ZAF,1971,0.0
South Africa,ZAF,1972,0.0
South Africa,ZAF,1973,0.0
South Africa,ZAF,1974,0.0
South Africa,ZAF,1975,0.0
South Africa,ZAF,1976,0.0
South Africa,ZAF,1977,0.0
South Africa,ZAF,1978,0.0
South Africa,ZAF,1979,0.0
South Africa,ZAF,1980,0.0
South Africa,ZAF,1981,0.0
South Africa,ZAF,1982,0.0
South Africa,ZAF,1983,0.0
South Africa,ZAF,1984,0.0
South Africa,ZAF,1985,0.0
South Africa,ZAF,1986,0.0
South Africa,ZAF,1987,0.0
South Africa,ZAF,1988,0.0
South Africa,ZAF,1989,0.0
South Africa,ZAF,1990,0.0
South Africa,ZAF,1991,0.0
South Africa,ZAF,1992,0.0
South Africa,ZAF,1993,0.0
South Africa,ZAF,1994,0.0
South Africa,ZAF,1995,0.0
South Africa,ZAF,1996,0.0
South Africa,ZAF,1997,0.0
South Africa,ZAF,1998,0.0
South Africa,ZAF,1999,0.0
South Africa,ZAF,2000,0.027499998
South Africa,ZAF,2001,0.031728055
South Africa,ZAF,2002,0.036193613
South Africa,ZAF,2003,0.040311664
South Africa,ZAF,2004,0.044665556
South Africa,ZAF,2005,0.048678055
South Africa,ZAF,2006,0.052924443
South Africa,ZAF,2007,0.056835275
South Africa,ZAF,2008,0.06097833
South Africa,ZAF,2009,0.06507028
South Africa,ZAF,2010,0.07660611
South Africa,ZAF,2011,0.22152
South Africa,ZAF,2012,0.23580638
South Africa,ZAF,2013,0.6622767
South Africa,ZAF,2014,2.9121745
South Africa,ZAF,2015,7.402981
South Africa,ZAF,2016,8.764621
South Africa,ZAF,2017,11.281209
South Africa,ZAF,2018,12.09891
South Africa,ZAF,2019,12.924172
South Africa,ZAF,2020,14.969848
South Africa,ZAF,2021,17.754154
South Africa,ZAF,2022,16.164234
South Africa,ZAF,2023,16.632313
South America,,1971,0.0
South America,,1972,0.0
South America,,1973,0.0
South America,,1974,0.0
South America,,1975,0.0
South America,,1976,0.0
South America,,1977,0.0
South America,,1978,0.0
South America,,1979,0.0
South America,,1980,0.0
South America,,1981,0.0
South America,,1982,0.0
South America,,1983,0.0
South America,,1984,0.0
South America,,1985,0.0
South America,,1986,0.0
South America,,1987,0.0
South America,,1988,0.0
South America,,1989,0.0
South America,,1990,0.0
South America,,1991,0.0
South America,,1992,0.0
South America,,1993,0.0
South America,,1994,0.0
South America,,1995,0.0
South America,,1996,0.0
South America,,1997,0.0
South America,,1998,5.026889e-05
South America,,1999,7.688166e-05
South America,,2000,0.0055791023
South America,,2001,0.008012784
South America,,2002,0.013759348
South America,,2003,0.018834751
South America,,2004,0.023186313
South America,,2005,0.027633501
South America,,2006,0.00040232498
South America,,2007,0.00046477222
South America,,2008,0.00075581047
South America,,2009,0.0005947363
South America,,2010,0.03163498
South America,,2011,0.110791355
South America,,2012,0.35491803
South America,,2013,0.7606738
South America,,2014,2.0895088
South America,,2015,4.9184823
South America,,2016,8.453152
South America,,2017,14.540717
South America,,2018,26.848934
South America,,2019,40.7102
South America,,2020,56.688103
South America,,2021,83.39944
South America,,2022,133.41714
South America,,2023,197.91771
South Korea,KOR,1971,0.0
South Korea,KOR,1972,0.0
South Korea,KOR,1973,0.0
South Korea,KOR,1974,0.0
South Korea,KOR,1975,0.0
South Korea,KOR,1976,0.0
South Korea,KOR,1977,0.0
South Korea,KOR,1978,0.0
South Korea,KOR,1979,0.0
South Korea,KOR,1980,0.0
South Korea,KOR,1981,0.0
South Korea,KOR,1982,0.0
South Korea,KOR,1983,0.0
South Korea,KOR,1984,0.0
South Korea,KOR,1985,0.0
South Korea,KOR,1986,0.0
South Korea,KOR,1987,0.0
South Korea,KOR,1988,0.0
South Korea,KOR,1989,0.0
South Korea,KOR,1990,0.002957
South Korea,KOR,1991,0.002957
South Korea,KOR,1992,0.005913972
South Korea,KOR,1993,0.005913972
South Korea,KOR,1994,0.005913972
South Korea,KOR,1995,0.005913972
South Korea,KOR,1996,0.008870971
South Korea,KOR,1997,0.008870971
South Korea,KOR,1998,0.011827944
South Korea,KOR,1999,0.013519361
South Korea,KOR,2000,0.015624722
South Korea,KOR,2001,0.018167278
South Korea,KOR,2002,0.020560278
South Korea,KOR,2003,0.022481749
South Korea,KOR,2004,0.028447777
South Korea,KOR,2005,0.041230276
South Korea,KOR,2006,0.08827028
South Korea,KOR,2007,0.20154999
South Korea,KOR,2008,0.7989417
South Korea,KOR,2009,1.5812083
South Korea,KOR,2010,2.1467013
South Korea,KOR,2011,2.5455625
South Korea,KOR,2012,3.0904262
South Korea,KOR,2013,4.5450187
South Korea,KOR,2014,7.299258
South Korea,KOR,2015,11.391129
South Korea,KOR,2016,14.766931
South Korea,KOR,2017,20.59623
South Korea,KOR,2018,26.90048
South Korea,KOR,2019,37.41212
South Korea,KOR,2020,50.787083
South Korea,KOR,2021,64.67803
South Korea,KOR,2022,80.1075
South Korea,KOR,2023,76.28962
South and Central America (EI),,1971,0.0
South and Central America (EI),,1972,0.0
South and Central America (EI),,1973,0.0
South and Central America (EI),,1974,0.0
South and Central America (EI),,1975,0.0
South and Central America (EI),,1976,0.0
South and Central America (EI),,1977,0.0
South and Central America (EI),,1978,0.0
South and Central America (EI),,1979,0.0
South and Central America (EI),,1980,0.0
South and Central America (EI),,1981,0.0
South and Central America (EI),,1982,0.0
South and Central America (EI),,1983,0.0
South and Central America (EI),,1984,0.0
South and Central America (EI),,1985,0.0
South and Central America (EI),,1986,0.0
South and Central America (EI),,1987,0.0
South and Central America (EI),,1988,0.0
South and Central America (EI),,1989,0.0
South and Central America (EI),,1990,0.0
South and Central America (EI),,1991,0.0
South and Central America (EI),,1992,0.0
South and Central America (EI),,1993,0.0
South and Central America (EI),,1994,0.0
South and Central America (EI),,1995,0.0
South and Central America (EI),,1996,0.0
South and Central America (EI),,1997,0.0
South and Central America (EI),,1998,5.026889e-05
South and Central America (EI),,1999,0.00037556668
South and Central America (EI),,2000,0.007515944
South and Central America (EI),,2001,0.012017
South and Central America (EI),,2002,0.018747639
South and Central America (EI),,2003,0.025336832
South and Central America (EI),,2004,0.031929165
South and Central America (EI),,2005,0.05254222
South and Central America (EI),,2006,0.024566166
South and Central America (EI),,2007,0.0318375
South and Central America (EI),,2008,0.04303333
South and Central America (EI),,2009,0.06974916
South and Central America (EI),,2010,0.17469917
South and Central America (EI),,2011,0.37098193
South and Central America (EI),,2012,0.93930805
South and Central America (EI),,2013,1.4720943
South and Central America (EI),,2014,3.048892
South and Central America (EI),,2015,7.755778
South and Central America (EI),,2016,13.124943
South and Central America (EI),,2017,20.378477
South and Central America (EI),,2018,33.896797
South and Central America (EI),,2019,50.072186
South and Central America (EI),,2020,67.81134
South and Central America (EI),,2021,96.53879
South and Central America (EI),,2022,147.85054
South and Central America (EI),,2023,214.47086
Spain,ESP,1965,0.0
Spain,ESP,1966,0.0
Spain,ESP,1967,0.0
Spain,ESP,1968,0.0
Spain,ESP,1969,0.0
Spain,ESP,1970,0.0
Spain,ESP,1971,0.0
Spain,ESP,1972,0.0
Spain,ESP,1973,0.0
Spain,ESP,1974,0.0
Spain,ESP,1975,0.0
Spain,ESP,1976,0.0
Spain,ESP,1977,0.0
Spain,ESP,1978,0.0
Spain,ESP,1979,0.0
Spain,ESP,1980,0.0
Spain,ESP,1981,0.0
Spain,ESP,1982,0.0
Spain,ESP,1983,0.0
Spain,ESP,1984,0.0
Spain,ESP,1985,0.0
Spain,ESP,1986,0.0
Spain,ESP,1987,0.0
Spain,ESP,1988,0.0
Spain,ESP,1989,0.017921139
Spain,ESP,1990,0.017741943
Spain,ESP,1991,0.020698916
Spain,ESP,1992,0.023655916
Spain,ESP,1993,0.026612887
Spain,ESP,1994,0.029569998
Spain,ESP,1995,0.044354722
Spain,ESP,1996,0.035483886
Spain,ESP,1997,0.03844083
Spain,ESP,1998,0.044354722
Spain,ESP,1999,0.050268885
Spain,ESP,2000,0.05322583
Spain,ESP,2001,0.070506945
Spain,ESP,2002,0.087565
Spain,ESP,2003,0.118905
Spain,ESP,2004,0.16137248
Spain,ESP,2005,0.1174
Spain,ESP,2006,0.33860305
Spain,ESP,2007,1.4364314
Spain,ESP,2008,7.24433
Spain,ESP,2009,16.943201
Spain,ESP,2010,19.60788
Spain,ESP,2011,23.943842
Spain,ESP,2012,32.80975
Spain,ESP,2013,35.732647
Spain,ESP,2014,37.041565
Spain,ESP,2015,37.320366
Spain,ESP,2016,36.519344
Spain,ESP,2017,38.11146
Spain,ESP,2018,33.717148
Spain,ESP,2019,39.825024
Spain,ESP,2020,54.27789
Spain,ESP,2021,70.90671
Spain,ESP,2022,93.134674
Spain,ESP,2023,121.69333
Sri Lanka,LKA,1965,0.0
Sri Lanka,LKA,1966,0.0
Sri Lanka,LKA,1967,0.0
Sri Lanka,LKA,1968,0.0
Sri Lanka,LKA,1969,0.0
Sri Lanka,LKA,1970,0.0
Sri Lanka,LKA,1971,0.0
Sri Lanka,LKA,1972,0.0
Sri Lanka,LKA,1973,0.0
Sri Lanka,LKA,1974,0.0
Sri Lanka,LKA,1975,0.0
Sri Lanka,LKA,1976,0.0
Sri Lanka,LKA,1977,0.0
Sri Lanka,LKA,1978,0.0
Sri Lanka,LKA,1979,0.0
Sri Lanka,LKA,1980,0.0
Sri Lanka,LKA,1981,0.0
Sri Lanka,LKA,1982,0.0
Sri Lanka,LKA,1983,0.0
Sri Lanka,LKA,1984,0.0
Sri Lanka,LKA,1985,0.0
Sri Lanka,LKA,1986,0.0
Sri Lanka,LKA,1987,0.0
Sri Lanka,LKA,1988,0.0
Sri Lanka,LKA,1989,0.0
Sri Lanka,LKA,1990,0.0
Sri Lanka,LKA,1991,0.0
Sri Lanka,LKA,1992,0.0
Sri Lanka,LKA,1993,0.0
Sri Lanka,LKA,1994,0.0
Sri Lanka,LKA,1995,0.0
Sri Lanka,LKA,1996,0.0
Sri Lanka,LKA,1997,0.0
Sri Lanka,LKA,1998,0.0
Sri Lanka,LKA,1999,0.0
Sri Lanka,LKA,2000,0.0012774194
Sri Lanka,LKA,2001,0.0026531054
Sri Lanka,LKA,2002,0.0043814997
Sri Lanka,LKA,2003,0.0069718887
Sri Lanka,LKA,2004,0.010198361
Sri Lanka,LKA,2005,0.013215611
Sri Lanka,LKA,2006,0.015327582
Sri Lanka,LKA,2007,0.016899167
Sri Lanka,LKA,2008,0.017914498
Sri Lanka,LKA,2009,0.01895639
Sri Lanka,LKA,2010,0.01997161
Sri Lanka,LKA,2011,0.024039334
Sri Lanka,LKA,2012,0.027440805
Sri Lanka,LKA,2013,0.0392
Sri Lanka,LKA,2014,0.07608222
Sri Lanka,LKA,2015,0.13120167
Sri Lanka,LKA,2016,0.22211388
Sri Lanka,LKA,2017,0.5977525
Sri Lanka,LKA,2018,0.8500986
Sri Lanka,LKA,2019,1.3190405
Sri Lanka,LKA,2020,2.151456
Sri Lanka,LKA,2021,2.8199928
Sri Lanka,LKA,2022,3.7061656
Sri Lanka,LKA,2023,4.4599676
Sweden,SWE,1965,0.0
Sweden,SWE,1966,0.0
Sweden,SWE,1967,0.0
Sweden,SWE,1968,0.0
Sweden,SWE,1969,0.0
Sweden,SWE,1970,0.0
Sweden,SWE,1971,0.0
Sweden,SWE,1972,0.0
Sweden,SWE,1973,0.0
Sweden,SWE,1974,0.0
Sweden,SWE,1975,0.0
Sweden,SWE,1976,0.0
Sweden,SWE,1977,0.0
Sweden,SWE,1978,0.0
Sweden,SWE,1979,0.0
Sweden,SWE,1980,0.0
